2019-11-25 09:17:27.877[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2fb39071, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:08:00.177[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x4059132b] BIND: 0.0.0.0/0.0.0.0:6969
2019-11-25 17:08:00.181[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x4059132b, L:/0:0:0:0:0:0:0:0:6969] ACTIVE
2019-11-25 17:08:00.411[restartedMain] INFO  com.hoggen.sublimation.config.Quartz.QuartzConfig - 开始一一一一*/5 * * * * ?
2019-11-25 17:08:00.449[restartedMain] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> z8kflta618wcmmo105weon|5948f0f5, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> z8kflta618wcmmo105weon|5948f0f5, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/7chat?useUnicode=true&characterEncoding=utf8&useSSL=false&serverTimezone=GMT%2B8, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-11-25 17:08:00.585[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-25 17:08:00.593[restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-25 17:08:00.593[restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2019-11-25 17:08:00.594[restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-25 17:08:00.595[restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-25 17:08:00.595[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
2019-11-25 17:08:00.595[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2019-11-25 17:08:00.596[restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@769c2dae
2019-11-25 17:08:00.614[restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-11-25 17:08:00.617[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Starting Swagger
2019-11-25 17:08:00.624[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Started Swagger in 6 ms
2019-11-25 17:08:00.736[restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-11-25 17:08:01.013[restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-25 17:08:01.086[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2019-11-25 17:08:01.101[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-11-25 17:08:01.130[restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2019-11-25 17:08:01.258[restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Will start Quartz Scheduler [scheduler] in 1 seconds
2019-11-25 17:08:01.269[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8099"]
2019-11-25 17:08:01.283[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8099 (http) with context path ''
2019-11-25 17:08:01.286[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Started SublimationApplication in 4.108 seconds (JVM running for 4.94)
2019-11-25 17:08:02.261[Quartz Scheduler [scheduler]] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now, after delay of 1 seconds
2019-11-25 17:08:02.262[Quartz Scheduler [scheduler]] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED started.
2019-11-25 17:08:02.275[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:02 CST 2019
2019-11-25 17:08:05.005[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:05 CST 2019
2019-11-25 17:08:10.004[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:10 CST 2019
2019-11-25 17:08:15.004[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:15 CST 2019
2019-11-25 17:08:20.004[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:20 CST 2019
2019-11-25 17:08:25.004[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:25 CST 2019
2019-11-25 17:08:30.005[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:30 CST 2019
2019-11-25 17:08:35.003[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:35 CST 2019
2019-11-25 17:08:40.002[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:40 CST 2019
2019-11-25 17:08:45.001[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:45 CST 2019
2019-11-25 17:08:50.002[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:50 CST 2019
2019-11-25 17:08:55.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:08:55 CST 2019
2019-11-25 17:09:00.003[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:00 CST 2019
2019-11-25 17:09:05.001[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:05 CST 2019
2019-11-25 17:09:10.001[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:10 CST 2019
2019-11-25 17:09:15.008[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:15 CST 2019
2019-11-25 17:09:20.006[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:20 CST 2019
2019-11-25 17:09:25.003[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:25 CST 2019
2019-11-25 17:09:30.003[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:30 CST 2019
2019-11-25 17:09:35.003[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:35 CST 2019
2019-11-25 17:09:40.003[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time Mon Nov 25 17:09:40 CST 2019
2019-11-25 17:09:44.567[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:09:44.568[Thread-24] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-11-25 17:09:44.569[Thread-24] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2019-11-25 17:09:44.569[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutting down.
2019-11-25 17:09:44.569[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:09:44.570[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutdown complete.
2019-11-25 17:09:44.573[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x4059132b, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:09:44.574[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x4059132b, L:/0:0:0:0:0:0:0:0:6969] UNREGISTERED
2019-11-25 17:09:50.811[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Starting SublimationApplication on wangliugendeMacBook-Pro.local with PID 25758 (/Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation/target/classes started by hoggen in /Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation)
2019-11-25 17:09:50.815[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - No active profile set, falling back to default profiles: default
2019-11-25 17:09:50.865[restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-11-25 17:09:50.865[restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-11-25 17:09:51.951[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-11-25 17:09:51.953[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-25 17:09:51.998[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 32ms. Found 0 repository interfaces.
2019-11-25 17:09:52.303[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSourceConfiguration' of type [com.hoggen.sublimation.config.dao.DataSourceConfiguration$$EnhancerBySpringCGLIB$$30c1aa1a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:09:52.319[MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using slf4j logging.
2019-11-25 17:09:52.337[restartedMain] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2019-11-25 17:09:52.477[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [com.mchange.v2.c3p0.ComboPooledDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:09:52.481[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManagerConfiguration' of type [com.hoggen.sublimation.config.service.TransactionManagerConfiguration$$EnhancerBySpringCGLIB$$9744fc13] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:09:52.483[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$50492812] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:09:52.794[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8099 (http)
2019-11-25 17:09:52.809[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
2019-11-25 17:09:52.818[restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-25 17:09:52.819[restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.19]
2019-11-25 17:09:52.968[restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-11-25 17:09:52.968[restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2103 ms
2019-11-25 17:09:53.459[Thread-12] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 【服务器启动成功========端口：6969】
2019-11-25 17:09:53.517[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xd20bd74a] REGISTERED
2019-11-25 17:09:53.518[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xd20bd74a] BIND: 0.0.0.0/0.0.0.0:6969
2019-11-25 17:09:53.523[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xd20bd74a, L:/0:0:0:0:0:0:0:0:6969] ACTIVE
2019-11-25 17:09:53.737[restartedMain] INFO  com.hoggen.sublimation.config.Quartz.QuartzConfig - 开始一一一一*/5 * * * * ?
2019-11-25 17:09:53.774[restartedMain] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> z8kflta618wf23112gp2h3|71298246, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> z8kflta618wf23112gp2h3|71298246, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/7chat?useUnicode=true&characterEncoding=utf8&useSSL=false&serverTimezone=GMT%2B8, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-11-25 17:09:53.910[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-25 17:09:53.919[restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-25 17:09:53.919[restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2019-11-25 17:09:53.920[restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-25 17:09:53.921[restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-25 17:09:53.921[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
2019-11-25 17:09:53.921[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2019-11-25 17:09:53.922[restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@1f6a4bec
2019-11-25 17:09:53.943[restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-11-25 17:09:53.946[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Starting Swagger
2019-11-25 17:09:53.953[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Started Swagger in 6 ms
2019-11-25 17:09:54.081[restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-11-25 17:09:54.378[restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-25 17:09:54.454[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2019-11-25 17:09:54.471[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
